timestamp,Crop_Type,Soil_Type,Soil_Moisture,Irrigation_Need
2025-01-15,Rice,Sandy,22.37,Low
2025-01-16,Rice,Sandy,57.42,Medium
2025-01-17,Rice,Sandy,63.15,Low
2025-01-18,Rice,Sandy,46.75,Low
2025-01-19,Rice,Sandy,33.83,Low
2025-01-20,Rice,Sandy,27.92,Medium
2025-01-21,Rice,Sandy,34.97,Low
2025-01-22,Rice,Sandy,57.75,Low
2025-01-23,Rice,Sandy,29.2,Medium
2025-01-24,Rice,Sandy,41.45,Low
2025-01-25,Rice,Sandy,27.39,Low
2025-01-26,Rice,Sandy,26.96,Medium
2025-01-27,Rice,Sandy,25.65,Medium
2025-01-28,Rice,Sandy,27.51,Medium
2025-01-29,Rice,Sandy,43.35,Medium
2025-01-30,Rice,Sandy,20.82,Medium
2025-01-31,Rice,Sandy,28.3,Low
2025-02-01,Rice,Sandy,62.87,Low
2025-02-02,Rice,Sandy,63.88,Low
2025-02-03,Rice,Sandy,30.37,Low
2025-02-04,Rice,Sandy,16.27,High
2025-02-05,Rice,Sandy,29.39,Medium
2025-02-06,Rice,Sandy,27.35,Low
2025-02-07,Rice,Sandy,37.4,Medium
2025-02-08,Rice,Sandy,42.85,Low
2025-02-09,Rice,Sandy,12.2,High
2025-02-10,Rice,Sandy,58.64,Low
2025-02-11,Rice,Sandy,25.23,Low
2025-02-12,Rice,Sandy,27.94,Low
2025-02-13,Rice,Sandy,45.62,Medium
2025-02-14,Rice,Sandy,8.88,Medium
2025-02-15,Rice,Sandy,50.97,Low
2025-02-16,Rice,Sandy,49.33,Low
2025-02-17,Rice,Sandy,15.16,Medium
2025-02-18,Rice,Sandy,44.66,Low
2025-02-19,Rice,Sandy,16.39,Medium
2025-02-20,Rice,Sandy,19.55,Medium
2025-02-21,Rice,Sandy,39.73,Medium
2025-02-22,Rice,Sandy,41.36,Low
2025-02-23,Rice,Sandy,57.74,Low
2025-02-24,Rice,Sandy,32.37,Medium
2025-02-25,Rice,Sandy,50.06,Low
2025-02-26,Rice,Sandy,54.18,Medium
2025-02-27,Rice,Sandy,14.91,Medium
2025-02-28,Rice,Sandy,49.21,Medium
2025-03-01,Rice,Sandy,17.26,Medium
2025-03-02,Rice,Sandy,22.33,Medium
2025-03-03,Rice,Sandy,23.56,Medium
2025-03-04,Rice,Sandy,13.91,Low
2025-03-05,Rice,Sandy,63.93,Low
2025-03-06,Rice,Sandy,27.21,Low
2025-03-07,Rice,Sandy,49.48,Low
2024-01-03,Rice,Silt,44.58,Low
2024-01-04,Rice,Silt,41.21,Low
2024-01-05,Rice,Silt,30.4,Low
2024-01-06,Rice,Silt,14.79,Low
2024-01-07,Rice,Silt,39.95,Low
2024-01-08,Rice,Silt,23.58,Medium
2024-01-09,Rice,Silt,48.56,Low
2024-01-10,Rice,Silt,36.11,Low
2024-01-11,Rice,Silt,60.03,Medium
2024-01-12,Rice,Silt,62.67,Medium
2024-01-13,Rice,Silt,34.43,Low
2024-01-14,Rice,Silt,56.34,Low
2024-01-15,Rice,Silt,52.78,Low
2024-01-16,Rice,Silt,35.82,Medium
2024-01-17,Rice,Silt,34.77,Medium
2024-01-18,Rice,Silt,30.44,Low
2024-01-19,Rice,Silt,60.34,Low
2024-01-20,Rice,Silt,45.4,Medium
2024-01-21,Rice,Silt,24.6,Medium
2024-01-22,Rice,Silt,38.18,Medium
2024-01-23,Rice,Silt,35.52,Medium
2024-01-24,Rice,Silt,49.31,Low
2024-01-25,Rice,Silt,9.24,Medium
2024-01-26,Rice,Silt,59.2,Low
2024-01-27,Rice,Silt,34.44,Low
2024-01-28,Rice,Silt,21.89,Medium
2024-01-29,Rice,Silt,19.76,Low
2024-01-30,Rice,Silt,42.78,Low
2024-01-31,Rice,Silt,14.51,Medium
2024-02-01,Rice,Silt,24.59,Low
2024-02-02,Rice,Silt,41.87,Medium
2024-02-03,Rice,Silt,48.05,Low
2024-02-04,Rice,Silt,59.15,Low
2024-02-05,Rice,Silt,25.16,Low
2024-02-06,Rice,Silt,9.84,Medium
2024-02-07,Rice,Silt,14.8,Medium
2024-02-08,Rice,Silt,28.62,Low
2024-02-09,Rice,Silt,29.44,Low
2024-02-10,Rice,Silt,34.04,Low
2024-02-11,Rice,Silt,43.1,Low
2024-02-12,Rice,Silt,39.39,Medium
2024-02-13,Rice,Silt,12.77,Medium
2024-02-14,Rice,Silt,15.28,Medium
2024-02-15,Rice,Silt,23.78,Medium
2024-02-16,Rice,Silt,21.27,Medium
2024-02-17,Rice,Silt,41.59,Medium
2024-02-18,Rice,Silt,55.59,High
2024-02-19,Rice,Silt,57.6,Medium
2024-02-20,Rice,Silt,37.76,Medium
2024-02-21,Rice,Silt,64.47,Low
2024-02-22,Rice,Silt,24.04,Low
2024-02-23,Rice,Silt,58.66,Low
2024-02-24,Rice,Silt,19.28,Medium
2024-02-25,Rice,Silt,46.97,Low
2024-02-26,Rice,Silt,44.8,Low
2024-02-27,Rice,Silt,10.62,High
2024-02-28,Rice,Silt,17.78,Medium
2024-02-29,Rice,Silt,44.19,Low
2024-03-01,Rice,Silt,43.97,Low
2024-03-02,Rice,Silt,16.51,Low
2024-03-03,Rice,Silt,58.38,Low
2024-03-04,Rice,Silt,44.87,Low
2024-03-05,Rice,Silt,10.59,Medium
2024-03-06,Rice,Silt,22.82,Medium
2024-03-07,Rice,Silt,37.45,Medium
2024-03-08,Rice,Silt,20.26,Low
2024-03-09,Rice,Silt,21.23,Low
2024-03-10,Rice,Silt,44.96,Medium
2024-03-11,Rice,Silt,28.44,Medium
2024-03-12,Rice,Silt,9.41,High
2024-03-13,Rice,Silt,27.87,Medium
2024-03-14,Rice,Silt,61.04,Low
2024-03-15,Rice,Silt,45.84,Low
2024-03-16,Rice,Silt,20.28,Medium
2024-03-17,Rice,Silt,32.82,Medium
2024-03-18,Rice,Silt,9.79,Medium
2024-03-19,Rice,Silt,48.26,Low
2024-03-20,Rice,Silt,62.31,Low
2024-03-21,Rice,Silt,43.44,Low
2024-03-22,Rice,Silt,63.42,Low
2024-03-23,Rice,Silt,32.99,Medium
2024-03-24,Rice,Silt,12.83,Low
2024-03-25,Rice,Silt,39.13,Low
2024-03-26,Rice,Silt,16.17,Medium
2024-03-27,Rice,Silt,50.92,Medium
2024-03-28,Rice,Silt,20.61,Low
2024-03-29,Rice,Silt,52.83,Medium
2024-03-30,Rice,Silt,55.4,Medium
2024-03-31,Rice,Silt,38.38,Low
2024-04-01,Rice,Silt,24.66,Medium
2024-04-02,Rice,Silt,32.18,Low
2024-04-03,Rice,Silt,54.16,Low
2024-04-04,Rice,Silt,64.41,Low
2024-04-05,Rice,Silt,44.14,Medium
2024-04-06,Rice,Silt,14.53,Medium
2024-04-07,Rice,Silt,8.41,High
2024-04-08,Rice,Silt,46.86,Low
2024-04-09,Rice,Silt,35.45,Low
2024-04-10,Rice,Silt,59.1,Low
2024-04-11,Rice,Silt,32.05,Low
2024-04-12,Rice,Silt,61.26,Low
2024-04-13,Rice,Silt,31.46,Low
2024-04-14,Rice,Silt,47.37,High
2024-04-15,Rice,Silt,33.33,Low
2024-04-16,Rice,Silt,29.06,Low
2024-04-17,Rice,Silt,62.1,Medium
2024-04-18,Rice,Silt,54.89,Low
2024-04-19,Rice,Silt,37.79,Low
2024-04-20,Rice,Silt,24.07,Medium
2024-04-21,Rice,Silt,53.41,Low
2024-04-22,Rice,Silt,44.58,Low
2024-04-23,Rice,Silt,45.51,Medium
2024-04-24,Rice,Silt,63.4,Low
2024-04-25,Rice,Silt,23.82,Medium
2024-04-26,Rice,Silt,59.85,Low
2024-04-27,Rice,Silt,15.02,Low
2024-04-28,Rice,Silt,32.55,Low
2024-04-29,Rice,Silt,23.35,Low
2024-04-30,Rice,Silt,9.88,Low
2024-05-01,Rice,Silt,61.26,Low
2024-05-02,Rice,Silt,54.92,Low
2024-05-03,Rice,Silt,45.03,Low
2024-05-04,Rice,Silt,14.33,Low
2024-05-05,Rice,Silt,18.35,Medium
2024-05-06,Rice,Silt,49.25,Medium
2024-05-07,Rice,Silt,61.55,Medium
2024-05-08,Rice,Silt,39.27,Low
2024-05-09,Rice,Silt,52.91,Low
2024-05-10,Rice,Silt,39.46,Low
2024-05-11,Rice,Silt,11.17,Medium
2024-05-12,Rice,Silt,44.25,Medium
2024-05-13,Rice,Silt,20.43,Medium
2024-05-14,Rice,Silt,50.17,Medium
2024-05-15,Rice,Silt,18.55,Medium
2024-05-16,Rice,Silt,29.32,Low
2024-05-17,Rice,Silt,37.5,Medium
2024-05-18,Rice,Silt,37.58,Low
2024-05-19,Rice,Silt,28.62,Low
2024-05-20,Rice,Silt,29.3,Low
2024-05-21,Rice,Silt,58.23,Low
2024-05-22,Rice,Silt,15.8,Medium
2024-05-23,Rice,Silt,14.48,Low
2024-05-24,Rice,Silt,11.34,Low
2024-05-25,Rice,Silt,47.85,Low
2024-05-26,Rice,Silt,44.63,Low
2024-05-27,Rice,Silt,38.25,Medium
2024-05-28,Rice,Silt,49.41,Low
2024-05-29,Rice,Silt,29.74,Low
2024-05-30,Rice,Silt,51.27,Low
2024-05-31,Rice,Silt,18.92,Medium
2024-06-01,Rice,Silt,22.32,Medium
2024-06-02,Rice,Silt,30.11,Low
2024-06-03,Rice,Silt,56.09,Medium
2024-06-04,Rice,Silt,54.86,Medium
2024-06-05,Rice,Silt,15.18,Medium
2024-06-06,Rice,Silt,48.22,Low
2024-06-07,Rice,Silt,18.63,Medium
2024-06-08,Rice,Silt,31.29,Low
2024-06-09,Rice,Silt,25.45,Low
2024-06-10,Rice,Silt,36.39,Medium
2024-06-11,Rice,Silt,60.55,Low
2024-06-12,Rice,Silt,33.01,Low
2024-06-13,Rice,Silt,28.21,Low
2024-06-14,Rice,Silt,36.21,Low
2024-06-15,Rice,Silt,28.16,Medium
2024-06-16,Rice,Silt,56.5,Low
2024-06-17,Rice,Silt,13.54,Low
2024-06-18,Rice,Silt,49.39,Low
2024-06-19,Rice,Silt,48.37,Medium
2024-06-20,Rice,Silt,31.3,Low
2024-06-21,Rice,Silt,50.8,Low
2024-06-22,Rice,Silt,29.67,Medium
2024-06-23,Rice,Silt,56.04,Low
2024-06-24,Rice,Silt,22.07,High
2024-06-25,Rice,Silt,29.55,Low
2024-06-26,Rice,Silt,9.23,Medium
2024-06-27,Rice,Silt,38.85,Low
2024-06-28,Rice,Silt,57.33,Low
2024-06-29,Rice,Silt,32.05,Low
2024-06-30,Rice,Silt,50.52,Low
2024-07-01,Rice,Silt,17.38,Medium
2024-07-02,Rice,Silt,44.2,Medium
2024-07-03,Rice,Silt,30.55,Low
2024-07-04,Rice,Silt,37.06,Low
2024-07-05,Rice,Silt,46.61,Low
2024-07-06,Rice,Silt,50.33,Medium
2024-07-07,Rice,Silt,9.55,Low
2024-07-08,Rice,Silt,31.0,Medium
2024-07-09,Rice,Silt,28.38,Low
2024-07-10,Rice,Silt,56.18,Low
2024-07-11,Rice,Silt,40.59,Low
2024-07-12,Rice,Silt,12.47,Medium
2024-07-13,Rice,Silt,24.52,High
2024-07-14,Rice,Silt,18.99,Low
2024-07-15,Rice,Silt,20.95,Medium
2024-07-16,Rice,Silt,56.57,Low
2024-07-17,Rice,Silt,38.58,Low
2024-07-18,Rice,Silt,37.73,Medium
2024-07-19,Rice,Silt,32.31,Low
2024-07-20,Rice,Silt,36.41,Low
2024-07-21,Rice,Silt,22.89,Medium
2024-07-22,Rice,Silt,19.92,Low
2024-07-23,Rice,Silt,15.44,Medium
2024-07-24,Rice,Silt,32.62,Low
2024-07-25,Rice,Silt,52.05,Low
2024-07-26,Rice,Silt,36.62,Low
2024-07-27,Rice,Silt,35.48,Low
2024-07-28,Rice,Silt,10.48,Low
2024-07-29,Rice,Silt,52.06,Low
2024-07-30,Rice,Silt,44.01,Medium
2024-07-31,Rice,Silt,26.87,Low
2024-08-01,Rice,Silt,23.52,Medium
2024-08-02,Rice,Silt,20.71,Low
2024-08-03,Rice,Silt,42.66,Medium
2024-08-04,Rice,Silt,62.32,Medium
2024-08-05,Rice,Silt,32.17,Low
2024-08-06,Rice,Silt,64.45,Medium
2024-08-07,Rice,Silt,37.77,Low
2024-08-08,Rice,Silt,24.29,Low
2024-08-09,Rice,Silt,57.78,Medium
2024-08-10,Rice,Silt,8.14,Medium
2024-08-11,Rice,Silt,43.49,Low
2024-08-12,Rice,Silt,31.76,Low
2024-08-13,Rice,Silt,8.42,Medium
2024-08-14,Rice,Silt,15.32,Medium
2024-08-15,Rice,Silt,55.72,Medium
2024-08-16,Rice,Silt,24.51,Medium
2024-08-17,Rice,Silt,11.68,Medium
2024-08-18,Rice,Silt,46.96,Medium
2024-08-19,Rice,Silt,36.35,Medium
2024-08-20,Rice,Silt,63.05,Medium
2024-08-21,Rice,Silt,63.33,Medium
2024-08-22,Rice,Silt,28.01,Medium
2024-08-23,Rice,Silt,29.34,Low
2024-08-24,Rice,Silt,19.87,Low
2024-08-25,Rice,Silt,24.01,Medium
2024-08-26,Rice,Silt,30.99,Low
2024-08-27,Rice,Silt,39.92,Low
2024-08-28,Rice,Silt,19.95,Medium
2024-08-29,Rice,Silt,63.26,Low
2024-08-30,Rice,Silt,54.41,Low
2024-08-31,Rice,Silt,48.89,Low
2024-09-01,Rice,Silt,45.95,Low
2024-09-02,Rice,Silt,37.64,Low
2024-09-03,Rice,Silt,47.45,Medium
2024-09-04,Rice,Silt,22.76,Medium
2024-09-05,Rice,Silt,51.47,Low
2024-09-06,Rice,Silt,47.05,Low
2024-09-07,Rice,Silt,41.55,Low
2024-09-08,Rice,Silt,8.84,Medium
2024-09-09,Rice,Silt,28.05,Medium
2024-09-10,Rice,Silt,11.76,Medium
2024-09-11,Rice,Silt,60.92,Low
2024-09-12,Rice,Silt,50.35,Medium
2024-09-13,Rice,Silt,10.81,Medium
2024-09-14,Rice,Silt,48.61,Low
2024-09-15,Rice,Silt,13.76,Medium
2024-09-16,Rice,Silt,27.66,Low
2024-09-17,Rice,Silt,21.26,Medium
2024-09-18,Rice,Silt,45.75,Low
2024-09-19,Rice,Silt,55.28,Medium
2024-09-20,Rice,Silt,39.23,Low
2024-09-21,Rice,Silt,56.14,Low
2024-09-22,Rice,Silt,52.38,Medium
2024-09-23,Rice,Silt,26.55,Low
2024-09-24,Rice,Silt,45.77,Medium
2024-09-25,Rice,Silt,51.68,Low
2024-09-26,Rice,Silt,11.01,Medium
2024-09-27,Rice,Silt,61.01,Low
2024-09-28,Rice,Silt,57.44,Low
2024-09-29,Rice,Silt,57.1,Low
2024-09-30,Rice,Silt,49.69,Low
2024-10-01,Rice,Silt,49.1,Low
2024-10-02,Rice,Silt,12.96,Medium
2024-10-03,Rice,Silt,39.05,Medium
2024-10-04,Rice,Silt,13.91,Medium
2024-10-05,Rice,Silt,40.35,Low
2024-10-06,Rice,Silt,21.86,Medium
2024-10-07,Rice,Silt,22.45,Medium
2024-10-08,Rice,Silt,10.79,High
2024-10-09,Rice,Silt,33.91,Low
2024-10-10,Rice,Silt,21.84,Medium
2024-10-11,Rice,Silt,42.65,Low
2024-10-12,Rice,Silt,19.42,Medium
2024-10-13,Rice,Silt,34.11,Medium
2024-10-14,Rice,Silt,50.44,Low
2024-10-15,Rice,Silt,53.44,Low
2024-10-16,Rice,Silt,16.19,Medium
2024-10-17,Rice,Silt,24.19,Medium
2024-10-18,Rice,Silt,56.35,Low
2024-10-19,Rice,Silt,42.29,Medium
2024-10-20,Rice,Silt,47.79,Medium
2024-10-21,Rice,Silt,30.56,Low
2024-10-22,Rice,Silt,20.8,Low
2024-10-23,Rice,Silt,44.54,Low
2024-10-24,Rice,Silt,23.02,Medium
2024-10-25,Rice,Silt,55.64,Low
2024-10-26,Rice,Silt,8.87,Medium
2024-10-27,Rice,Silt,64.84,Medium
2024-10-28,Rice,Silt,59.8,Medium
2024-10-29,Rice,Silt,63.2,Low
2024-10-30,Rice,Silt,44.72,Low
2024-10-31,Rice,Silt,11.03,Low
2024-11-01,Rice,Silt,64.78,Low
2024-11-02,Rice,Silt,20.69,High
2024-11-03,Rice,Silt,24.22,High
2024-11-04,Rice,Silt,23.67,Medium
2024-11-05,Rice,Silt,52.79,Medium
2024-11-06,Rice,Silt,27.12,Low
2024-11-07,Rice,Silt,63.63,Low
2024-11-08,Rice,Silt,8.03,Medium
2024-11-09,Rice,Silt,11.95,Medium
2024-11-10,Rice,Silt,52.5,Medium
2024-11-11,Rice,Silt,60.03,Low
2024-11-12,Rice,Silt,9.57,Low
2024-11-13,Rice,Silt,42.86,Low
2024-11-14,Rice,Silt,53.47,Low
2024-11-15,Rice,Silt,44.14,Medium
2024-11-16,Rice,Silt,8.52,Medium
2024-11-17,Rice,Silt,34.85,Medium
2024-11-18,Rice,Silt,32.83,Low
2024-11-19,Rice,Silt,47.63,Low
2024-11-20,Rice,Silt,45.95,Medium
2024-11-21,Rice,Silt,53.45,Low
2024-11-22,Rice,Silt,11.44,Low
2024-11-23,Rice,Silt,48.45,Medium
2024-11-24,Rice,Silt,61.0,Low
2024-11-25,Rice,Silt,48.15,Low
2024-11-26,Rice,Silt,16.73,Medium
2024-11-27,Rice,Silt,63.61,Low
2024-11-28,Rice,Silt,61.4,Low
2024-11-29,Rice,Silt,50.05,Low
2024-11-30,Rice,Silt,49.53,Low
2024-12-01,Rice,Silt,45.72,Low
2024-12-02,Rice,Silt,35.54,Low
2024-12-03,Rice,Silt,50.47,Low
2024-12-04,Rice,Silt,60.48,Low
2024-12-05,Rice,Silt,44.46,Low
2024-12-06,Rice,Silt,37.17,Medium
2024-12-07,Rice,Silt,63.39,Low
2024-12-08,Rice,Silt,40.31,Low
2024-12-09,Rice,Silt,51.71,Low
2024-12-10,Rice,Silt,12.91,Medium
2024-12-11,Rice,Silt,30.89,Low
2024-12-12,Rice,Silt,32.1,Low
2024-12-13,Rice,Silt,18.38,Medium
2024-12-14,Rice,Silt,51.94,Low
2024-12-15,Rice,Silt,19.92,Medium
2024-12-16,Rice,Silt,60.09,Medium
2024-12-17,Rice,Silt,28.89,Medium
2024-12-18,Rice,Silt,24.31,Medium
2024-12-19,Rice,Silt,37.46,Low
2024-12-20,Rice,Silt,47.15,Low
2024-12-21,Rice,Silt,63.57,Low
2024-12-22,Rice,Silt,25.43,Low
2024-12-23,Rice,Silt,49.36,Low
2024-12-24,Rice,Silt,55.16,Medium
2024-12-25,Rice,Silt,63.83,Low
2024-12-26,Rice,Silt,26.35,Low
2024-12-27,Rice,Silt,32.09,Low
2024-12-28,Rice,Silt,58.38,Low
2024-12-29,Rice,Silt,25.57,Low
2024-12-30,Rice,Silt,58.74,Low
2024-12-31,Rice,Silt,22.46,Medium
2025-01-01,Rice,Silt,13.69,Medium
2025-01-02,Rice,Silt,12.94,High
2025-01-03,Rice,Silt,47.76,Low
2025-01-04,Rice,Silt,20.23,Medium
2025-01-05,Rice,Silt,34.65,Low
2025-01-06,Rice,Silt,14.45,Medium
2025-01-07,Rice,Silt,36.99,Medium
2025-01-08,Rice,Silt,50.75,Low
2025-01-09,Rice,Silt,51.43,Medium
2025-01-10,Rice,Silt,54.06,Medium
2025-01-11,Rice,Silt,17.09,Medium
2025-01-12,Rice,Silt,15.36,Low
2025-01-13,Rice,Silt,14.08,Medium
2025-01-14,Rice,Silt,30.79,Low
2025-01-15,Rice,Silt,32.69,Low
2025-01-16,Rice,Silt,41.05,Low
2025-01-17,Rice,Silt,34.58,Low
2025-01-18,Rice,Silt,22.69,Medium
2025-01-19,Rice,Silt,29.13,Low
2025-01-20,Rice,Silt,57.92,Medium
2025-01-21,Rice,Silt,60.18,Low
2025-01-22,Rice,Silt,61.51,Low
2025-01-23,Rice,Silt,22.72,Medium
2025-01-24,Rice,Silt,53.96,Low
2025-01-25,Rice,Silt,61.26,Low
2025-01-26,Rice,Silt,43.27,Low
2025-01-27,Rice,Silt,18.78,Medium
2025-01-28,Rice,Silt,14.44,Medium
2025-01-29,Rice,Silt,18.14,Low
2025-01-30,Rice,Silt,21.73,Medium
2025-01-31,Rice,Silt,28.1,Low
2025-02-01,Rice,Silt,34.26,Medium
2025-02-02,Rice,Silt,40.43,Low
2025-02-03,Rice,Silt,23.19,Medium
2025-02-04,Rice,Silt,28.36,Low
2025-02-05,Rice,Silt,35.98,Low
2025-02-06,Rice,Silt,63.56,Low
2025-02-07,Rice,Silt,29.44,Low
2024-01-03,Sugarcane,Clay,21.47,Medium
2024-01-04,Sugarcane,Clay,16.38,Medium
2024-01-05,Sugarcane,Clay,51.93,Low
2024-01-06,Sugarcane,Clay,48.17,Medium
2024-01-07,Sugarcane,Clay,41.17,Medium
2024-01-08,Sugarcane,Clay,22.17,High
2024-01-09,Sugarcane,Clay,38.52,Low
2024-01-10,Sugarcane,Clay,16.88,Medium
2024-01-11,Sugarcane,Clay,21.33,Medium
2024-01-12,Sugarcane,Clay,23.3,Medium
2024-01-13,Sugarcane,Clay,8.23,Medium
2024-01-14,Sugarcane,Clay,60.46,Low
2024-01-15,Sugarcane,Clay,48.44,Medium
2024-01-16,Sugarcane,Clay,35.19,Medium
2024-01-17,Sugarcane,Clay,12.93,High
2024-01-18,Sugarcane,Clay,64.41,Low
2024-01-19,Sugarcane,Clay,40.52,Medium
2024-01-20,Sugarcane,Clay,24.46,Low
2024-01-21,Sugarcane,Clay,65.0,Low
2024-01-22,Sugarcane,Clay,53.91,Medium
2024-01-23,Sugarcane,Clay,49.21,Medium
2024-01-24,Sugarcane,Clay,51.27,Low
2024-01-25,Sugarcane,Clay,34.88,Low
2024-01-26,Sugarcane,Clay,44.54,Low
2024-01-27,Sugarcane,Clay,8.92,High
2024-01-28,Sugarcane,Clay,20.0,High
2024-01-29,Sugarcane,Clay,61.31,Low
2024-01-30,Sugarcane,Clay,33.79,Medium
2024-01-31,Sugarcane,Clay,28.84,Low
2024-02-01,Sugarcane,Clay,16.54,Medium
2024-02-02,Sugarcane,Clay,57.84,Low
2024-02-03,Sugarcane,Clay,12.08,Medium
2024-02-04,Sugarcane,Clay,61.18,Medium
2024-02-05,Sugarcane,Clay,32.16,Low
2024-02-06,Sugarcane,Clay,11.39,Medium
2024-02-07,Sugarcane,Clay,23.12,Low
2024-02-08,Sugarcane,Clay,48.98,Low
2024-02-09,Sugarcane,Clay,50.51,Medium
2024-02-10,Sugarcane,Clay,60.57,Medium
2024-02-11,Sugarcane,Clay,14.92,Medium
2024-02-12,Sugarcane,Clay,57.91,Medium
2024-02-13,Sugarcane,Clay,52.76,Low
2024-02-14,Sugarcane,Clay,28.22,Low
2024-02-15,Sugarcane,Clay,54.89,Low
2024-02-16,Sugarcane,Clay,25.26,Low
2024-02-17,Sugarcane,Clay,19.42,Low
2024-02-18,Sugarcane,Clay,38.93,Low
2024-02-19,Sugarcane,Clay,38.33,Low
2024-02-20,Sugarcane,Clay,21.47,Low
2024-02-21,Sugarcane,Clay,43.84,Low
2024-02-22,Sugarcane,Clay,50.85,Medium
2024-02-23,Sugarcane,Clay,8.91,Low
2024-02-24,Sugarcane,Clay,63.51,Medium
2024-02-25,Sugarcane,Clay,53.36,Low
2024-02-26,Sugarcane,Clay,42.03,Low
2024-02-27,Sugarcane,Clay,29.79,Low
2024-02-28,Sugarcane,Clay,63.08,Low
2024-02-29,Sugarcane,Clay,24.88,Medium
2024-03-01,Sugarcane,Clay,58.15,Low
2024-03-02,Sugarcane,Clay,16.87,Low
2024-03-03,Sugarcane,Clay,59.78,Low
2024-03-04,Sugarcane,Clay,27.14,Low
2024-03-05,Sugarcane,Clay,18.37,Low
2024-03-06,Sugarcane,Clay,13.47,Medium
2024-03-07,Sugarcane,Clay,37.34,Low
2024-03-08,Sugarcane,Clay,51.01,Low
2024-03-09,Sugarcane,Clay,16.3,Low
2024-03-10,Sugarcane,Clay,23.33,Medium
2024-03-11,Sugarcane,Clay,29.33,Medium
2024-03-12,Sugarcane,Clay,43.38,Medium
2024-03-13,Sugarcane,Clay,39.09,Low
2024-03-14,Sugarcane,Clay,37.6,Low
2024-03-15,Sugarcane,Clay,18.1,Low
2024-03-16,Sugarcane,Clay,56.79,Medium
2024-03-17,Sugarcane,Clay,59.77,Low
2024-03-18,Sugarcane,Clay,48.23,Low
2024-03-19,Sugarcane,Clay,10.6,Medium
2024-03-20,Sugarcane,Clay,38.82,Medium
2024-03-21,Sugarcane,Clay,55.79,Low
2024-03-22,Sugarcane,Clay,46.68,Low
2024-03-23,Sugarcane,Clay,46.21,Low
2024-03-24,Sugarcane,Clay,45.72,Medium
2024-03-25,Sugarcane,Clay,37.36,Low
2024-03-26,Sugarcane,Clay,47.71,Low
2024-03-27,Sugarcane,Clay,59.5,Low
2024-03-28,Sugarcane,Clay,39.25,Medium
2024-03-29,Sugarcane,Clay,48.97,Low
2024-03-30,Sugarcane,Clay,61.18,Low
2024-03-31,Sugarcane,Clay,50.14,Medium
2024-04-01,Sugarcane,Clay,49.41,Medium
2024-04-02,Sugarcane,Clay,63.4,Medium
2024-04-03,Sugarcane,Clay,51.42,Low
2024-04-04,Sugarcane,Clay,34.31,Low
2024-04-05,Sugarcane,Clay,20.14,Medium
2024-04-06,Sugarcane,Clay,40.39,Medium
2024-04-07,Sugarcane,Clay,41.89,Medium
2024-04-08,Sugarcane,Clay,37.04,Low
2024-04-09,Sugarcane,Clay,52.81,Low
2024-04-10,Sugarcane,Clay,45.38,Low
2024-04-11,Sugarcane,Clay,20.99,Medium
2024-04-12,Sugarcane,Clay,17.18,Medium
2024-04-13,Sugarcane,Clay,11.75,High
2024-04-14,Sugarcane,Clay,27.9,Low
2024-04-15,Sugarcane,Clay,23.9,Medium
2024-04-16,Sugarcane,Clay,46.86,Medium
2024-04-17,Sugarcane,Clay,18.56,Medium
2024-04-18,Sugarcane,Clay,16.78,High
2024-04-19,Sugarcane,Clay,52.27,Low
2024-04-20,Sugarcane,Clay,40.14,Low
2024-04-21,Sugarcane,Clay,12.62,Medium
2024-04-22,Sugarcane,Clay,9.07,Medium
2024-04-23,Sugarcane,Clay,35.37,Low
2024-04-24,Sugarcane,Clay,17.31,Low
2024-04-25,Sugarcane,Clay,32.43,Low
2024-04-26,Sugarcane,Clay,21.33,Medium
2024-04-27,Sugarcane,Clay,24.67,Medium
2024-04-28,Sugarcane,Clay,57.71,Low
2024-04-29,Sugarcane,Clay,12.37,Low
2024-04-30,Sugarcane,Clay,18.65,Medium
2024-05-01,Sugarcane,Clay,58.68,Low
2024-05-02,Sugarcane,Clay,57.52,Low
2024-05-03,Sugarcane,Clay,26.71,Medium
2024-05-04,Sugarcane,Clay,12.86,Low
2024-05-05,Sugarcane,Clay,43.88,Low
2024-05-06,Sugarcane,Clay,32.63,Low
2024-05-07,Sugarcane,Clay,52.45,Low
2024-05-08,Sugarcane,Clay,45.63,Low
2024-05-09,Sugarcane,Clay,11.74,High
2024-05-10,Sugarcane,Clay,17.48,Medium
2024-05-11,Sugarcane,Clay,52.59,Low
2024-05-12,Sugarcane,Clay,28.71,Medium
2024-05-13,Sugarcane,Clay,17.79,Medium
2024-05-14,Sugarcane,Clay,42.94,Low
2024-05-15,Sugarcane,Clay,60.81,Low
2024-05-16,Sugarcane,Clay,15.3,Medium
2024-05-17,Sugarcane,Clay,62.8,Low
2024-05-18,Sugarcane,Clay,63.13,Medium
2024-05-19,Sugarcane,Clay,40.56,Low
2024-05-20,Sugarcane,Clay,12.85,Medium
2024-05-21,Sugarcane,Clay,58.29,Low
2024-05-22,Sugarcane,Clay,37.46,Medium
2024-05-23,Sugarcane,Clay,46.83,Low
2024-05-24,Sugarcane,Clay,26.25,Low
2024-05-25,Sugarcane,Clay,18.62,High
2024-05-26,Sugarcane,Clay,8.66,Low
2024-05-27,Sugarcane,Clay,53.8,Low
2024-05-28,Sugarcane,Clay,30.68,Low
2024-05-29,Sugarcane,Clay,60.79,Medium
